Animal,ID,Frame,Width,Length,Height_Centroid,Height_average,Volume,Real
203,1715776856,115,131.38112497615478,343.3715189120961,1258.0521,1260.0346409053004,44137753.43627134,302
203,1715776856,130,122.6906679417795,337.1483353065828,1255.5712,1234.3121871867488,40898934.32243299,302
203,1715776856,145,115.57248807566616,314.836465486449,1188.7734,1214.4079846674397,34580267.36340549,302
203,1715776856,25,129.2478239662084,279.8731855680354,1233.0187,1213.3382561063777,35373663.518525064,302
203,1715776856,40,126.69648771769484,297.32473829131675,1292.2563,1231.4190032079655,38113649.56828997,302
203,1715776856,55,127.81627439414748,312.1441974472696,1277.465,1225.6546110382624,41012854.594562136,302
203,1715776856,70,123.58397954427588,330.65087327875,1170.0958,1210.3376528497236,39939932.20638794,302
203,1715776856,85,126.01983970788092,340.7242286659404,1280.8553,1224.0865663760426,44172387.83424559,302
204,1712330523,0,126.57013865837392,357.8155949647807,1333.0984,1276.350881042219,47674258.10868871,345
204,1712330523,10,130.75167302944922,376.2406145008802,1310.3353,1265.4712139291742,49752000.77562652,345
204,1712330523,15,135.83077707206124,336.1547262794322,1266.1111,1272.1221852224885,48443684.93545672,345
204,1712330523,20,136.61991070118586,360.8004988910076,1281.2765,1269.5612609429886,50171791.47120608,345
204,1712330523,30,134.09325113517085,339.24917096435183,1270.3098,1255.4450053211274,46956154.08902082,345
204,1712330523,40,134.0,358.0,1299.4536,1284.754931293821,49224100.43759237,345
204,1712330523,45,135.2368293032634,339.6498196672567,1340.4359,1268.264179484822,47211134.08132235,345
204,1712330523,50,132.0,360.0,1315.1833,1268.8872285130865,47721579.77714839,345
204,1712330523,60,133.30416347586447,356.808071657579,1345.5192,1284.902245372611,49043433.80362682,345
204,1712330523,75,124.1974234837422,343.96075357517174,1278.3109,1257.5316357316765,44662493.5746464,345
204,1715777129,10,133.63382805263043,336.62144910863896,1230.5503,1224.0296732688944,44591400.99718628,347
204,1715777129,100,133.4541119636259,341.9897659287482,1252.5128,1242.313448348906,46455069.08755894,347
204,1715777129,115,130.61393493804556,384.0052082980125,1235.3901,1230.0466626067046,48993988.61828867,347
204,1715777129,130,129.75746606650424,333.0015014981164,1203.7935,1228.7370306498633,42589254.21935509,347
204,1715777129,145,131.79529581893277,380.0894631530845,1288.642,1233.2111418290883,49234721.62638475,347
204,1715777129,25,126.60568707605516,350.7206865869192,1241.1741,1225.554370188402,42595367.69026809,347
204,1715777129,40,131.24023773218337,347.47230105434306,1251.9703,1215.3784382114543,43764562.18155607,347
204,1715777129,55,127.12198865656563,334.83279409281283,1242.5276,1228.389756075817,42424897.00559021,347
204,1715777129,70,131.79529581893277,325.96012026013244,1190.6868,1239.1995715303126,42613594.8657844,347
204,1715777129,85,130.96946208945045,318.9388656153401,1295.2424,1251.0361403030051,42592776.43275625,347
205,1712326945,0,130.24976007655445,352.56346946330103,1337.7223,1282.760190462299,46588567.3574,316
205,1712326945,105,116.06894502837528,362.2333502039811,1300.9865,1243.2669212823407,41751389.7505032,316
205,1712326945,120,135.44740676735012,313.99681527047375,1333.9156,1273.550482054607,45767583.67359603,316
205,1712326945,135,199.98499943745784,256.0195305049988,1423.1385,1327.3811446084048,50318364.42981488,316
205,1712326945,15,123.0,349.0,1416.3802,1304.7842780597127,44587088.34985699,316
205,1712326945,30,131.0,340.0,1244.1975,1285.2321945950837,47588292.469272405,316
205,1712326945,45,145.0,299.0,1416.3885,1308.6084559008968,44872183.95284255,316
205,1712326945,60,142.01408380861386,285.0438562747845,1310.6908,1329.3040932493188,43280811.97210479,316
205,1712326945,75,136.01470508735443,320.0249990235138,1331.8916,1291.0381272143766,44325212.021651454,316
205,1712326945,90,116.21101496846155,341.7089404741995,1304.4005,1255.7854620223304,40129880.22438597,316
20,1715778853,10,129.0,403.0,1381.5873,1304.8690931721596,55514350.69991708,367
20,1715778853,100,127.0,388.0,1369.3895,1305.860693120666,54351227.90837462,367
20,1715778853,115,129.0,386.0,1313.9412,1295.1720409753823,54171865.78583472,367
20,1715778853,130,131.4610208388783,404.6047453997543,1337.6328,1297.55205960845,56198277.25370088,367
20,1715778853,145,129.75746606650424,404.40079129497263,1330.7133,1303.78856794923,55347128.498011895,367
20,1715778853,25,126.19429464123962,401.603037837116,1365.5387,1307.7657024592224,55704280.09625132,367
20,1715778853,40,130.38404810405297,415.234873294621,1318.3115,1304.8400538302878,57154604.03787368,367
20,1715778853,55,127.06297651164952,397.2467746879765,1378.0615,1314.0737819078838,53861256.17284184,367
20,1715778853,70,129.0,367.0,1398.7012,1311.381719878938,51707781.21482697,367
20,1715778853,85,128.06248474865697,395.1531348730514,1353.7087,1309.288938128423,54992753.97926971,367
211,1712325788,0,125.0,351.0,1262.2744,1246.2713693915691,44601559.76778546,320
211,1712325788,105,122.8087944733601,308.58548248418947,1258.7374,1255.5014494246193,36848967.5406126,320
211,1712325788,120,112.61438629233834,315.65329081129505,1235.7585,1237.218447765344,34576543.95969842,320
211,1712325788,135,124.45481107614924,328.29407548720707,1275.1122,1245.2439159363,40302319.33927848,320
211,1712325788,15,120.93386622447824,347.66938317890464,1206.0549,1231.350560846903,42583796.445768535,320
211,1712325788,30,124.90396310766124,360.45526768241297,1257.8982,1233.386845759154,44558566.57674127,320
211,1712325788,45,125.7179382586272,324.0030864050526,1241.864,1243.3364321621211,41881787.71738105,320
211,1712325788,60,131.52946437965906,320.9189928938454,1268.0236,1240.7286120597423,42456492.37607244,320
211,1712325788,75,124.0,320.0,1284.0363,1243.1305470795144,41094166.49480763,320
211,1712325788,90,110.22250223978769,324.6798423062325,1228.2704,1210.165206884015,35565545.26511453,320
213,1712327196,105,128.65457628860312,338.11536492741646,1385.1322,1314.2287587714743,45347463.3214103,319
213,1712327196,120,128.57682528356344,347.4032239343786,1280.2405,1253.8415184158905,44643027.26319794,319
213,1712327196,135,139.0,335.0,1406.6542,1319.0952524184345,48740569.5768617,319
213,1712327196,30,129.0,343.0,1347.8265,1319.237832154307,48325001.02964485,319
213,1712327196,45,129.65338406690356,370.75193863282766,1369.3029,1319.7550070945483,51821500.10857378,319
213,1712327196,60,135.0,404.0,1360.1875,1318.9002693540565,56262966.59037454,319
213,1712327196,70,132.0,391.0,1413.26,1304.7906011759378,53968748.84583892,319
213,1712327196,75,135.0,403.0,1428.5212,1312.1070116138733,55814408.06002976,319
213,1712327196,80,134.09325113517085,366.2308015445997,1416.9866,1330.330697158907,52385762.19272383,319
213,1712327196,90,131.0,324.0,1355.7125,1304.0733775320368,45998580.24568735,319
214,1712330119,0,127.0,387.0,1337.7034,1298.9243157082255,49642289.497737005,320
214,1712330119,105,125.09996003196804,354.2033314354906,1333.4431,1313.4003583053322,47485989.954529256,320
214,1712330119,120,130.0,339.0,1314.3265,1308.6682966202704,46574196.00841835,320
214,1712330119,135,129.31357237351384,353.8149233709624,1293.439,1302.2155372470795,46382313.00566655,320
214,1712330119,15,132.09466302617983,372.3022965279693,1263.5686,1296.156797058282,47465261.90827336,320
214,1712330119,30,127.1416532848303,383.1461862005154,1241.4501,1296.999448997787,49016203.17652375,320
214,1712330119,45,125.93649193144932,379.43642418724113,1302.6504,1296.2168194745332,48307408.428176776,320
214,1712330119,60,125.5746789762968,371.5588782413899,1347.7937,1290.9506098497152,48610745.21389162,320
214,1712330119,75,122.494897852931,352.64287884487334,1343.339,1293.4892118818098,45084566.48014016,320
214,1712330119,90,124.16923934694935,339.9911763560931,1298.0166,1308.1539970911706,45480590.01686899,320
217,1715777774,10,116.90166808048548,362.0662922725616,1311.8153,1246.768470984003,42822756.67288775,328
217,1715777774,100,124.72369462135092,344.5112480021516,1265.4111,1221.79429434082,43152552.681823805,328
217,1715777774,115,123.45444503945576,342.4748165924029,1256.5812,1222.0010086326822,42620951.17909052,328
217,1715777774,130,125.39936203984452,343.4472302989209,1266.2751,1223.485867266318,43211073.86011154,328
217,1715777774,145,124.1933975700802,342.49817517762045,1183.3696,1211.522800618376,43010270.944753446,328
217,1715777774,25,116.90166808048548,327.3606573795941,1323.469,1239.9988121475687,39910601.76778217,328
217,1715777774,40,118.66338946785568,355.4405716853381,1228.0055,1219.9222982869294,42110497.81456655,328
217,1715777774,55,125.41929676090518,343.9825576973344,1272.5715,1215.9047848898133,43384698.62965312,328
217,1715777774,70,119.3314711214104,352.2059056858644,1315.9686,1222.3205001478632,42496416.82864083,328
217,1715777774,85,119.81652640600127,349.017191553654,1258.266,1218.9276984770568,41299708.2797995,328
222,1712325836,0,110.0,316.0,1228.4813,1206.965469816946,34994756.831872605,255
222,1712325836,105,111.44954015158608,320.2264823527249,1231.2222,1199.7390763143628,36344895.57786706,255
222,1712325836,120,107.298648640139,328.87687665751145,1229.8345,1211.2029717330445,34577422.43703473,255
222,1712325836,135,108.07404868885035,315.22848856028224,1228.1636,1192.6958169766815,33597048.46841608,255
222,1712325836,15,111.0180165558726,339.0722636843067,1260.8289,1217.273500785606,38092139.66008437,255
222,1712325836,30,109.04127658827184,334.0957946457872,1209.667,1207.299201415355,37192059.19880166,255
222,1712325836,45,108.2266141020775,334.79097956784915,1176.5621,1210.1952683860025,37015032.47885407,255
222,1712325836,60,109.37092849564732,328.112785486942,1202.7676,1206.422063636049,35617198.58472704,255
222,1712325836,75,106.38138934982942,339.0766874911928,1218.3138,1200.5988595954384,35541328.04060366,255
222,1712325836,90,106.47065323364932,335.6262802582658,1287.9265,1210.0915871821646,35374607.36809634,255
222,1715778999,10,111.00450441310927,303.00660058817203,1247.3888,1214.3336785312488,37388119.62829864,252
222,1715778999,100,103.0194156457898,367.0667514226806,1221.4462,1171.1642744496237,39176616.14461448,252
222,1715778999,115,103.12128781197411,374.4329045369811,1203.143,1195.9123190224238,39112312.39362822,252
222,1715778999,130,101.17806086301516,371.6517186829626,1269.9902,1189.513917152592,37150898.66050969,252
222,1715778999,145,104.00480758118827,339.00589965367857,1204.342,1185.85648116332,35757130.47651748,252
222,1715778999,25,116.21101496846155,289.56001105124994,1214.5978,1225.3167909894369,35633437.598763034,252
222,1715778999,40,111.22050170719426,359.73601432161337,1222.2042,1215.5190305774854,39596747.9400928,252
222,1715778999,55,112.44554237496476,345.1376536977674,1258.5112,1208.940588018529,39220450.556497045,252
222,1715778999,70,107.01868995647442,328.05487345869443,1256.2634,1231.4390368584886,38439369.53553785,252
222,1715778999,85,108.0185169311262,355.0352095215346,1226.6031,1221.7214151940984,40908119.86635916,252
225,1712330027,0,107.298648640139,371.9811823197512,1197.9875,1192.9605525873849,39704113.11121334,275
225,1712330027,105,111.57060544785082,344.4009291508953,1269.3984,1210.8464556566146,37656113.92446519,275
225,1712330027,120,113.50770898930168,340.27782766439543,1185.8411,1201.5637090821258,36296836.52395349,275
225,1712330027,135,117.63077828527702,333.4936281250363,1257.6648,1216.027042141284,37047479.86587559,275
225,1712330027,15,112.8716084761797,363.67155511532656,1240.5809,1213.4395949200507,40184265.62537297,275
225,1712330027,30,108.29589096544709,340.99266854288817,1210.7456,1221.61262553858,37000203.20231157,275
225,1712330027,45,112.2853507809456,323.9660476037574,1215.6865,1212.9619185148106,36563524.07171002,275
225,1712330027,60,114.73883387938018,318.15876539866065,1273.5024,1232.29692812878,36665762.7995438,275
225,1712330027,75,118.6001686339442,312.385979198811,1274.7031,1225.57864416866,36655831.66844124,275
225,1712330027,90,114.47707194019246,336.8827689271151,1248.3054,1227.7264079447496,38209301.26805718,275
225,1715773392,10,113.03981599418852,308.1038785864274,1225.9633,1211.8904308516564,33416666.7403032,280
225,1715773392,100,112.2853507809456,311.8493225902535,1202.059,1176.6270660548191,33713895.323668264,280
225,1715773392,115,118.27087553578016,283.3407842157567,1235.3413,1191.7366613679606,30427420.4380468,280
225,1715773392,130,99.46356116689168,278.3469058567025,1240.6027,1157.8445724805897,23691815.642098133,280
225,1715773392,145,114.1402645870422,319.6810910892291,1186.3333,1174.8117970915994,35552154.60358586,280
225,1715773392,25,104.93807697875924,322.7444809752756,1156.3362,1170.005743229281,32976611.87291717,280
225,1715773392,40,107.1167587261676,317.26644953414154,1171.764,1165.316086880746,31852749.91879848,280
225,1715773392,55,109.03669107231748,316.36213427020624,1169.4735,1156.3797084191249,32139261.23609285,280
225,1715773392,70,111.28791488746656,311.9246703933499,1140.5435,1153.717204656526,33486641.86515571,280
225,1715773392,85,123.0,312.0,1193.2617,1145.5583236927218,35314126.44447532,280
22,1712324785,100,134.0,390.0,1287.7755,1309.1065345836282,54575342.32025646,359
22,1712324785,105,138.0,381.0,1300.9591,1316.7509103159955,55913193.904748216,359
22,1712324785,120,137.0,383.0,1337.9008,1322.3671499215689,56293169.57216105,359
22,1712324785,135,137.0,392.0,1333.8848,1309.9384824640647,54938819.95454257,359
22,1712324785,15,138.0,370.0,1356.9514,1334.1064942451694,55692275.60226493,359
22,1712324785,30,135.05924625881784,419.1718024867608,1344.4664,1305.321282659171,58777312.036860354,359
22,1712324785,45,139.17614738165446,403.54677547962143,1375.8025,1325.3719397851853,59099660.16696149,359
22,1712324785,60,136.0,374.0,1314.4109,1317.034525475611,53183171.173229925,359
22,1712324785,75,137.05838172107534,380.10656400541154,1335.4182,1323.217331856859,55887407.22830622,359
22,1712324785,90,137.0,385.0,1356.3704,1320.7837881481018,56443695.18650896,359
230,1715779086,10,108.0,324.0,1210.3301,1192.2828256732626,35767292.48737193,245
230,1715779086,100,117.38824472663352,315.5202053751867,1174.5205,1166.307127767674,34240444.6570036,245
230,1715779086,115,110.42191811411357,325.1891757116156,1229.2094,1177.615185049577,34822081.0219161,245
230,1715779086,130,108.664621657649,318.8181299738144,1235.9316,1180.5476477034351,33892342.41791746,245
230,1715779086,145,107.56393447619884,340.6024075076393,1175.6344,1168.478628634713,35105771.918701075,245
230,1715779086,25,110.1135777277262,314.35807608521844,1237.5376,1196.5533498557852,34738336.85301261,245
230,1715779086,40,110.07270324653612,327.2201094064972,1234.3375,1191.721879822125,35008021.94165489,245
230,1715779086,55,108.67382389517726,292.30805667993485,1216.3545,1203.9342812103132,30128455.38728795,245
230,1715779086,70,121.0,283.0,1273.9778,1184.5701287163042,37276052.81044468,245
230,1715779086,85,113.99122773266372,311.57824057530075,1236.3632,1180.9224242715454,33264222.84688081,245
238,1712327315,0,101.00495037373167,323.02476685232665,1201.112,1173.6401557238678,34189311.37639163,223
238,1712327315,105,118.0,266.0,1228.3191,1181.1888573358117,33875315.239533745,223
238,1712327315,120,201.2486024796197,278.40438214941946,1260.3706,1279.391670723626,53130577.30181086,223
238,1712327315,135,101.0,313.9824835878588,1194.7772,1192.6761977168555,30681595.18626625,223
238,1712327315,15,114.0,317.0,1195.6572,1194.395147780725,32924696.643723734,223
238,1712327315,30,105.30432089900204,295.7465130817268,1178.2114,1194.2103827739734,29409819.09657464,223
238,1712327315,45,114.109596441316,296.2431433805684,1206.4913,1196.858110897878,32127262.270831205,223
238,1712327315,60,114.0,292.0,1215.4225,1172.810653730721,33895400.70347114,223
238,1712327315,75,103.0,300.0,1189.6163,1173.6343905088024,31159993.06800881,223
238,1712327315,90,107.37783756436892,277.1299334247385,1156.2303,1188.9588278149429,28618238.98550556,223
238,1715778737,10,128.0,295.0,1292.739,1196.7409472439751,41561616.35683621,226
238,1715778737,100,119.03780911962384,289.0847626562147,1283.2294,1217.2165713115155,35182427.77718877,226
238,1715778737,115,123.0,301.0,1235.2134,1198.1514317055162,38304901.271624885,226
238,1715778737,130,116.0,303.0,1253.3904,1208.0346804108824,37609743.70523168,226
238,1715778737,145,113.0,311.0,1245.6359,1200.6813393816003,38384581.738689736,226
238,1715778737,25,103.94229168149026,296.33933252270106,1218.0748,1230.9720793846316,31178060.82665392,226
238,1715778737,40,103.58571330062848,294.63536787018626,1201.8424,1182.1241075010282,27315341.752026077,226
238,1715778737,55,104.34557968596464,304.02960382173313,1251.4707,1187.126535607469,28886349.99093636,226
238,1715778737,70,110.76551810017412,309.1035425225664,1220.7578,1220.827647049851,33741234.50916404,226
238,1715778737,85,118.0,295.0,1226.8383,1213.4006657644825,34379281.0631057,226
23,1712327046,100,144.0,396.0,1481.873,1338.878090686106,62891120.553798914,474
23,1712327046,105,145.0,433.0,1459.5378,1339.8002200629603,68978274.52972062,474
23,1712327046,120,140.0,360.0,1432.82,1343.4659662664758,59373134.91318001,474
23,1712327046,135,143.0,362.0,1343.3015,1339.0585687244138,60443764.73365172,474
23,1712327046,15,154.5736070614903,403.0508652763321,1321.2692,1285.0635824631793,62303737.66856297,474
23,1712327046,30,150.20652449211386,388.1056557176152,1321.6245,1274.3744800204586,59527306.336236335,474
23,1712327046,45,153.37535656030275,409.14056264320703,1317.035,1287.1814963790846,63210908.92418365,474
23,1712327046,60,145.0,423.0,1414.611,1312.5517744097303,64216595.56299602,474
23,1712327046,75,143.05593311708537,452.1869082580786,1433.8292,1319.3384760454385,68035646.53271148,474
23,1712327046,90,150.0,422.0,1427.2572,1336.319858333354,69146534.74960138,474
241,1712330567,0,105.00476179678712,334.0134727821619,1200.6838,1188.0583218393149,34060444.02881159,252
241,1712330567,105,109.1146186356347,311.2715855968868,1261.1119,1215.3443464482918,34411259.825336985,252
241,1712330567,120,119.41942890501528,306.9397334982879,1255.2133,1200.3443063702448,38270577.520002745,252
241,1712330567,135,119.0,289.0,1281.5139,1206.3162578895324,35579091.71019369,252
241,1712330567,15,116.0,304.0,1216.3064,1195.7488252438468,36284998.10202524,252
241,1712330567,30,125.14391715141412,289.2490276561012,1233.5284,1195.1570907555354,37851820.22131853,252
241,1712330567,45,108.46197490365,314.2499005568657,1239.5112,1227.4648121056468,33157506.96941002,252
241,1712330567,60,107.05606008068855,317.9213739275798,1202.7632,1216.0605105067552,33502467.06446087,252
241,1712330567,75,111.36426715962352,312.0032051117424,1208.3397,1208.3209598454644,34046859.685564645,252
241,1712330567,90,110.1135777277262,314.2689930616764,1258.5786,1218.8516435362894,33940142.86591112,252
241,1715775836,10,107.0,316.0,1222.6014,1190.6686189899724,33732832.64460536,245
241,1715775836,100,107.05606008068855,323.2893440866865,1277.2899,1208.6974223592565,34459963.511462644,245
241,1715775836,115,107.20074626605916,318.1980515339464,1272.9801,1209.695336336469,34188409.59554084,245
241,1715775836,130,108.50345616615168,338.3371099953418,1219.4974,1208.8981378452197,35632272.61298759,245
241,1715775836,145,111.879399354841,316.6654385941099,1224.1663,1206.92606048997,34778781.35907995,245
241,1715775836,25,107.56393447619884,303.6906320583498,1223.5074,1206.9746516044072,31984828.267516475,245
241,1715775836,40,108.2266141020775,301.802915824218,1221.8575,1211.9579214806508,33648799.7319885,245
241,1715775836,55,112.11155159036912,314.2689930616764,1257.9541,1206.2764498100262,37287211.340078376,245
241,1715775836,70,106.1178590059185,303.37105992497044,1262.8595,1205.0643633715847,33275442.265779227,245
241,1715775836,85,106.6770828247567,322.3678023624568,1252.8976,1201.5882336529337,34161153.48275275,245
242,1712330875,0,112.11155159036912,309.3169895107606,1312.7828,1266.582686128532,37294527.193054594,242
242,1712330875,105,123.0447073221762,260.36320784627003,1399.0867,1272.4308911153375,34943497.131807975,242
242,1712330875,120,127.3459854098275,264.60914572251653,1310.266,1255.0254869993291,35379168.47851371,242
242,1712330875,135,115.35163631262454,245.8983529835041,1415.4854,1329.6415103853078,32433945.362829424,242
242,1712330875,15,115.26057435220424,299.5530003188084,1234.294,1226.7517552986878,35969588.21711201,242
242,1712330875,30,118.71394189394942,331.074009852782,1273.0214,1220.654172361632,36111833.03514624,242
242,1712330875,45,113.86395390991832,346.67708317683764,1311.9685,1270.3511229501062,38995968.421199575,242
242,1712330875,60,113.43720729989786,317.45550869373807,1258.7133,1243.4902401124707,38070697.19128339,242
242,1712330875,75,116.00431026474836,285.0,1329.4199,1241.85581777036,34651502.88324628,242
242,1712330875,90,116.0,336.0,1241.1914,1229.4047851878906,38570116.32569945,242
246,1712330630,0,110.65260954898444,345.878591416121,1299.2871,1233.7903481356325,38252435.9535972,269
246,1712330630,105,109.04127658827184,305.7466271277576,1225.905,1240.1076048804382,33756969.11244941,269
246,1712330630,120,109.23827168167756,314.17829333039543,1352.3132,1250.8611957180535,34954065.25314414,269
246,1712330630,135,108.41586599755593,302.9273840378252,1280.902,1243.3955356933525,33877554.76550138,269
246,1712330630,15,111.9866063420086,305.5552323230614,1312.3535,1264.8754157551975,35984440.70281831,269
246,1712330630,30,110.47624178980746,318.1147591671911,1267.527,1250.1531235031764,35686871.063520424,269
246,1712330630,45,118.51160280748886,303.29523570277195,1227.9899,1235.6138263150135,38413998.24630681,269
246,1712330630,60,120.50726119201282,287.2368360778262,1301.8293,1235.1948938560452,37047200.45142357,269
246,1712330630,75,106.7379969832674,309.7773393907308,1249.9233,1241.5085224475365,33363058.523732606,269
246,1712330630,90,111.19802156513396,299.0802567873713,1183.38,1246.867055093485,33940968.10669863,269
251,1715773354,10,117.03845521878696,329.07445965920846,1244.35,1183.589184198398,38166016.83366123,262
251,1715773354,100,120.0,336.0,1280.2213,1206.422378953938,37776703.95218504,262
251,1715773354,115,123.0,299.0,1245.5222,1206.822881551984,37448920.8374391,262
251,1715773354,130,114.03946685248928,299.16717734403954,1263.297,1198.016675704945,34181811.79121331,262
251,1715773354,145,109.0,310.0,1273.1306,1215.0435668378827,35019985.68340184,262
251,1715773354,25,113.28283188550682,318.7600978792672,1220.2163,1200.5188280439268,36271275.35169117,262
251,1715773354,40,118.00423721205946,296.0270257932542,1231.6934,1200.2094602821196,36273930.51810648,262
251,1715773354,55,118.71394189394942,323.7900554371613,1245.6073,1192.2899374411727,36698684.27443964,262
251,1715773354,70,112.01785571952357,343.05247412021384,1236.8224,1183.4396500762325,36352899.171041705,262
251,1715773354,85,118.06777714516352,294.1700188666412,1251.0886,1183.9717908755215,33361957.12329056,262
256,1712316843,0,106.01886624558855,313.0782649753892,1231.8887,1203.581076904943,32726573.06212258,227
256,1712316843,10,129.0,281.0,1250.7305,1184.2584665436382,35688813.14775889,227
256,1712316843,15,118.0,301.0,1207.1449,1178.8086523996992,35209835.6385266,227
256,1712316843,17,112.21853679316978,323.6186026791414,1212.6711,1191.770137250341,38005549.67691317,227
256,1712316843,20,122.10241602851272,289.2490276561012,1191.4523,1169.09316723395,34717390.69417892,227
256,1712316843,30,111.0,324.0,1211.9275,1212.7639526642797,36038493.61737216,227
256,1712316843,40,115.1086443322134,311.3149530620076,1222.4895,1210.110510446175,35303764.031756826,227
256,1712316843,45,109.0,316.0,1244.8029,1200.8347408555162,34203375.923787266,227
256,1712316843,50,111.0,310.0,1220.6039,1208.5239647393787,34368004.50925802,227
256,1712316843,60,104.38869670610896,313.0814590485997,1227.1205,1198.4760246576836,33129472.749612488,227
256,1715777515,10,108.6830253535482,333.6420237320233,1206.5908,1165.9063706507784,33620076.10408558,231
256,1715777515,100,104.80935072788114,335.393798392278,1212.9327,1161.8715358141658,33605972.30188927,231
256,1715777515,115,104.93807697875924,322.61587065735,1168.3018,1149.4182632172142,33831977.159535505,231
256,1715777515,130,111.28791488746656,323.81785003300854,1213.403,1168.3557568352328,34735216.65071161,231
256,1715777515,145,107.37783756436892,328.112785486942,1180.5548,1147.8215116809909,33166302.58002243,231
256,1715777515,25,102.95630140987,336.02678464670043,1186.9109,1165.1780626331324,32527110.796466827,231
256,1715777515,40,101.71037311896951,336.38668225719044,1188.2366,1159.616672655456,32945869.286814038,231
256,1715777515,55,104.3072384832424,318.98119066803923,1190.7764,1166.1039629707482,32836321.49329322,231
256,1715777515,70,101.24228365658294,328.80541358073776,1216.6991,1165.402061477531,32740805.515149564,231
256,1715777515,85,104.23531071570709,325.7437643301864,1197.0205,1163.4899288509714,32915130.08719381,231
263,1712323003,100,138.0,394.0,1240.282,1259.6711322424285,51822870.380453,349
263,1712323003,105,137.5245432641025,372.29289544658246,1293.3549,1278.1127463617809,50268174.314409055,349
263,1712323003,110,140.24621207005913,370.3079799302197,1303.7952,1283.062936622062,49854693.46538647,349
263,1712323003,120,135.14806694880988,374.641161646715,1362.1295,1300.1006846740895,50606419.15093856,349
263,1712323003,130,137.27709204379295,379.0962938357482,1344.9736,1296.922546208991,52473486.219615854,349
263,1712323003,135,138.27870407260838,383.4436073270749,1348.0658,1281.1541166411855,52704118.050384745,349
263,1712323003,140,137.31715115017496,379.9539445774975,1349.4792,1288.1814544467516,51292809.15316077,349
263,1712323003,60,137.0,364.0,1247.9341,1262.4752516907154,50766654.820986815,349
263,1712323003,75,137.5245432641025,373.4608413207468,1307.9325,1265.4397472951648,52349976.90585429,349
263,1712323003,90,138.0,388.0,1329.0193,1279.5323209306007,53588093.13289342,349
263,1712324543,0,135.4843164355196,382.2734623276903,1339.4015,1299.3356359472705,52118951.029116906,350
263,1712324543,105,136.69308687713507,386.5449521077723,1336.2814,1285.6017581931335,53993988.24235352,350
263,1712324543,120,140.07141035914503,403.2988966015157,1308.2587,1275.8823050183728,55309497.92254655,350
263,1712324543,135,137.32079230764728,386.9289340434494,1329.9796,1280.6988473235208,53011967.38726239,350
263,1712324543,15,135.34031180694095,404.04083951996734,1312.5002,1265.9961070179793,53378193.86019926,350
263,1712324543,30,138.75518008348374,383.8775846542749,1361.18,1276.3619605356207,54314306.86863211,350
263,1712324543,45,139.5886814895821,384.4008324652797,1299.3066,1269.9239406111933,53395222.00693808,350
263,1712324543,60,140.29255147726127,386.24991909384266,1332.84,1255.5804504390128,53566828.75707977,350
263,1712324543,75,138.91724155050014,390.2832304878087,1288.3832,1273.89955733768,53896142.47184232,350
263,1712324543,90,137.32079230764728,397.8203111958966,1304.3289,1275.6352013530552,55798834.97758478,350
266,1712328039,0,144.0,359.0,1354.1371,1279.203903793271,50390400.178225,389
266,1712328039,105,140.05713120009278,338.11980125393427,1412.7008,1322.435136191183,51414955.65997707,389
266,1712328039,15,134.13426109685773,322.2235249015813,1414.1976,1343.4463040380915,47842809.77940458,389
266,1712328039,17,137.23337786413333,340.5304685340212,1428.5339,1338.1621920542837,49778295.3822277,389
266,1712328039,30,145.1240848377691,365.2683944717911,1407.3434,1311.867675103572,52512751.16672119,389
266,1712328039,45,136.0,342.0,1398.1447,1294.4894852687094,50529102.56797853,389
266,1712328039,50,138.05795884337854,365.19720699917735,1365.6709,1286.054769200756,51914172.86832697,389
266,1712328039,60,140.0,313.0,1394.8503,1298.3783666306686,48899526.04404402,389
266,1712328039,75,141.0,321.0,1393.7028,1311.5757465451893,49759872.24817786,389
266,1712328039,90,143.28293687665675,321.6224494652076,1400.1637,1313.4496272538945,51193012.67184715,389
266,1715778231,10,134.0,357.0,1393.2333,1301.3961907953294,49583194.86930168,390
266,1715778231,100,131.03434664239754,314.10189429546585,1376.9307,1305.964336439651,46468823.0191955,390
266,1715778231,115,125.03599481749244,281.1138559374119,1271.8805,1264.7174285263625,37945317.008076414,390
266,1715778231,130,130.0,294.0,1308.581,1251.3765753490736,37958005.660063565,390
266,1715778231,145,154.31461369552787,332.9519484850629,1348.6228,1296.1081424836236,49845726.94363522,390
266,1715778231,25,136.0036764208968,365.0,1383.2745,1296.0995131949646,51811578.039968334,390
266,1715778231,40,126.09916732476864,323.18725222384626,1282.9829,1272.5002928844597,39967961.6992079,390
266,1715778231,55,140.73023839957068,305.4995908344232,1344.8589,1304.522269626861,44891220.34239925,390
266,1715778231,70,145.52319402761884,387.3422259449646,1257.5522,1262.35351800725,54202935.35619506,390
266,1715778231,85,132.09466302617983,317.15768948584554,1327.2343,1284.2673895639143,43120561.871997975,390
268,1712326740,0,130.0,398.0,1362.9193,1329.0170619716616,54764806.07266544,337
268,1712326740,105,134.00373129133382,381.0118108405565,1219.4409,1300.8469022521413,50765550.36039029,337
268,1712326740,120,131.24404748406687,388.8045781623462,1341.9811,1299.3851379827313,53720479.75961873,337
268,1712326740,135,133.7348122217996,392.149206297807,1337.4398,1306.0538370241811,52274804.826893695,337
268,1712326740,15,138.2931668593933,363.7925232876564,1323.1866,1300.2270162092116,49974225.3680019,337
