Peso Real,Peso Predito,Diferença
245,276.3450621910313,-31.345062191031275
328,307.7906460088248,20.209353991175192
280,258.6103916690482,21.389608330951773
360,396.63032772755093,-36.630327727550934
347,320.2553892595745,26.744610740425514
345,349.47632138287827,-4.476321382878268
382,376.9935390483324,5.006460951667577
231,257.9802513937791,-26.9802513937791
328,323.1316894901464,4.868310509853586
376,357.14136828753044,18.85863171246956
467,426.0345065476716,40.96549345232842
440,416.8621994657644,23.137800534235623
223,261.47333057211995,-38.47333057211995
463,433.40020739813093,29.59979260186907
361,444.9688909967668,-83.96889099676679
373,381.55490268256506,-8.554902682565057
340,340.54099473259623,-0.5409947325962321
353,310.4215854316074,42.57841456839259
396,413.75949153500176,-17.759491535001757
300,307.20038300099003,-7.20038300099003
282,267.7606767098314,14.239323290168613
396,379.84690771340416,16.153092286595836
339,346.54310110583094,-7.543101105830942
411,394.3364575603351,16.663542439664923
357,378.01631705638556,-21.01631705638556
360,330.3663058588792,29.633694141120827
228,249.85758953733796,-21.857589537337958
227,276.7706145909141,-49.77061459091408
350,375.3048514173295,-25.304851417329473
377,356.58889905278517,20.411100947214834
328,252.11588034503404,75.88411965496596
356,401.6221708785522,-45.6221708785522
417,418.69133248388914,-1.6913324838891413
358,394.17103373665435,-36.17103373665435
319,351.0741441746285,-32.074144174628486
346,369.76300823326534,-23.76300823326534
463,438.82666652035135,24.173333479648647
224,237.06692522766068,-13.066925227660676
440,409.5396977519299,30.460302248070093
245,276.314644288422,-31.314644288422016
289,295.93853273373225,-6.938532733732245
316,357.8555591049075,-41.85555910490751
361,405.25601026963074,-44.256010269630735
367,306.03573221594553,60.96426778405447
320,324.5294990118627,-4.529499011862697
390,366.03630862922677,23.963691370773233
384,346.3000971190005,37.6999028809995
228,255.8713732471025,-27.871373247102497
496,427.23596715699136,68.76403284300864
340,337.0393173872306,2.9606826127694035
552,392.0398311486647,159.9601688513353
289,304.0636252283005,-15.06362522830051
368,350.2023247106265,17.7976752893735
387,363.1766140258512,23.823385974148778
469,417.0971470047825,51.90285299521747
356,390.50337250941743,-34.50337250941743
496,468.0659986723596,27.934001327640374
242,297.5832439746995,-55.583243974699485
320,352.0504280528685,-32.05042805286848
379,362.7805918694865,16.2194081305135
328,345.78562322506343,-17.785623225063432
304,327.2720701047434,-23.27207010474342
396,384.9070848897393,11.09291511026072
388,365.6742305572644,22.325769442735577
1077,399.461643293225,677.538356706775
335,344.70523033844415,-9.705230338444153
348,340.2279087601531,7.772091239846873
341,365.553395380306,-24.55339538030597
289,286.81217672025554,2.187823279744464
273,293.00202172533307,-20.002021725333066
242,295.24374267028725,-53.24374267028725
347,365.5638339638766,-18.56383396387662
382,334.96675913537644,47.033240864623565
396,370.07268442330917,25.92731557669083
348,333.7979920090846,14.202007990915376
367,307.83217912872783,59.16782087127217
348,355.5912775573122,-7.591277557312196
302,326.14001850823706,-24.140018508237063
255,287.54269341462026,-32.54269341462026
367,442.70584880259287,-75.70584880259287
345,343.45141617652604,1.5485838234739617
301,378.2321080092359,-77.2321080092359
358,360.134375003972,-2.134375003972025
319,339.0474622666606,-20.047462266660602
370,353.2099652385246,16.790034761475397
286,307.2704666494455,-21.270466649445495
200,255.23641611091261,-55.236416110912614
382,355.9504688384406,26.0495311615594
315,305.42015417362467,9.579845826375333
384,367.31546374640027,16.68453625359973
227,290.0451824058584,-63.045182405858384
411,367.6658248132166,43.3341751867834
388,358.9556633997016,29.04433660029838
300,321.6152838891957,-21.615283889195723
347,355.5734520260071,-8.57345202600709
340,335.84888136358194,4.151118636418062
224,250.6233693656327,-26.623369365632698
390,399.01899573219754,-9.018995732197538
269,306.48834871883236,-37.488348718832356
354,366.17538948720676,-12.175389487206758
522,431.1329220468981,90.8670779531019
228,243.00177684352855,-15.001776843528546
304,322.1906465161416,-18.190646516141612
522,452.4343746200151,69.56562537998491
338,287.3467134974192,50.653286502580784
398,392.5584774023265,5.441522597673497
352,381.562319908087,-29.562319908086977
361,356.69851860162964,4.301481398370356
269,276.92838541215696,-7.928385412156956
252,278.5302845341333,-26.530284534133273
347,320.56703468642223,26.432965313577768
359,394.21566438012746,-35.215664380127464
382,380.9893659103439,1.0106340896560937
302,330.26019730074313,-28.26019730074313
447,417.847372740863,29.152627259136978
309,383.03005786263657,-74.03005786263657
280,274.50147538979684,5.498524610203162
295,322.41841214322665,-27.418412143226647
403,393.3234870816446,9.6765129183554
339,348.8279065337963,-9.827906533796295
388,377.7710209122701,10.228979087729897
349,372.62565648045205,-23.62565648045205
418,404.09011008129363,13.90988991870637
398,397.2467386825974,0.7532613174025755
340,339.01825764297183,0.9817423570281676
481,411.8089123150188,69.1910876849812
359,395.61615747504896,-36.616157475048965
282,283.2781228484824,-1.2781228484823828
496,425.5475690798149,70.45243092018512
295,333.9692095314679,-38.969209531467925
350,375.52028829601346,-25.52028829601346
418,402.7830183136238,15.216981686376187
305,371.67985990599806,-66.67985990599806
224,253.25226692652768,-29.252266926527682
359,383.87278400279905,-24.87278400279905
401,380.94169611923,20.058303880769984
382,415.75646939814607,-33.756469398146066
384,363.95219555180984,20.047804448190163
463,391.70640690892236,71.29359309107764
245,267.7304287448683,-22.730428744868277
474,455.45139678704174,18.548603212958255
397,358.6719880336682,38.328011966331815
393,383.98893545678715,9.011064543212854
345,352.58659929054045,-7.586599290540448
351,462.094379836759,-111.094379836759
414,413.2163792063456,0.7836207936543929
411,400.24825372411874,10.75174627588126
388,382.97784276560145,5.0221572343985486
306,291.4140072025998,14.585992797400195
347,343.4416519915545,3.5583480084454777
373,371.63232785698625,1.367672143013749
331,343.0771954651184,-12.077195465118393
377,396.5014102031686,-19.501410203168575
339,351.92208486457287,-12.922084864572867
353,380.47961425617234,-27.47961425617234
354,362.616433426208,-8.616433426208005
447,427.88399148956756,19.116008510432437
200,247.69384041950735,-47.69384041950735
289,296.9317772500524,-7.9317772500523915
420,374.72861051036966,45.27138948963034
224,277.4158774362732,-53.415877436273206
226,294.7580183113473,-68.75801831134731
306,287.37568447203125,18.624315527968747
348,376.62103008623296,-28.621030086232963
355,362.56661235552446,-7.566612355524455
320,302.68701275415384,17.31298724584616
337,367.3675136389432,-30.367513638943194
289,277.7235127612394,11.27648723876058
301,379.34926765153,-78.34926765153
353,339.0866065424119,13.913393457588086
384,365.3911682281628,18.608831771837174
382,417.6441061811278,-35.644106181127825
379,367.8415760860894,11.15842391391061
338,233.2959605883404,104.70403941165961
360,330.53954830157215,29.460451698427846
271,278.57048002208415,-7.570480022084155
417,386.764443654329,30.235556345671
418,408.16577754275676,9.834222457243243
447,424.3705550561818,22.629444943818214
440,419.00315268895963,20.99684731104037
351,366.4229699446977,-15.422969944697684
347,348.4453865138302,-1.4453865138302149
360,479.42590032688355,-119.42590032688355
347,323.3802675719968,23.619732428003203
396,262.9596715184644,133.0403284815356
420,369.00704098309,50.99295901690999
319,358.95199462036794,-39.95199462036794
324,294.1533746190681,29.846625380931926
382,375.62319274704845,6.376807252951551
359,395.23931784822446,-36.23931784822446
496,457.74836399572234,38.25163600427766
414,387.3641635816614,26.635836418338613
389,369.2126311043216,19.787368895678412
340,330.43707871920276,9.56292128079724
316,305.5749055710376,10.425094428962382
388,352.71012103791105,35.28987896208895
301,369.93305098183447,-68.93305098183447
382,391.906564802631,-9.90656480263101
282,277.04146729532835,4.958532704671654
345,340.3465319772513,4.6534680227487115
389,367.70915430606107,21.290845693938934
370,366.94645762125475,3.0535423787452487
414,390.17157479480176,23.828425205198243
411,376.0959603437674,34.90403965623261
348,337.7135155718188,10.286484428181211
382,377.72448939669573,4.275510603304269
379,365.953788572827,13.046211427172977
226,238.22942831536227,-12.22942831536227
320,314.0106709278846,5.989329072115424
418,407.5613653903235,10.438634609676512
382,399.58390938316154,-17.58390938316154
370,354.9307676777232,15.069232322276775
350,379.6549426148862,-29.65494261488618
417,490.2304344411687,-73.23043444116871
331,328.9570955597117,2.0429044402882823
429,384.72502357498223,44.27497642501777
407,393.0398230471309,13.96017695286912
245,270.59497599339863,-25.594975993398634
340,326.20854527646003,13.791454723539971
